file,hunks,already,portable,partial,manual,noise,status,added,removed
drivers/net/ethernet/amd/mvme147.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/amd/sun3lance.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/amd/sunlance.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/apple/bmac.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/apple/mace.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/cadence/macb.h,1,0,0,1,0,0,MANUAL,2,0
drivers/net/ethernet/freescale/fs_enet/fs_enet-main.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/freescale/fs_enet/mac-fcc.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/freescale/fs_enet/mii-fec.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/hisilicon/hns3/hns3pf/hclge_tm.c,1,0,0,0,1,0,MANUAL,1,1
drivers/net/ethernet/i825xx/82596.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/intel/fm10k/fm10k.h,1,0,0,1,0,0,MANUAL,2,1
drivers/net/ethernet/intel/i40e/i40e_client.c,1,0,0,1,0,0,MANUAL,2,2
drivers/net/ethernet/intel/ixgbe/ixgbe_main.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/korina.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/marvell/pxa168_eth.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/mediatek/Makefile,1,0,0,1,0,0,MANUAL,2,1
drivers/net/ethernet/mellanox/mlx5/core/en/xdp.c,1,0,0,0,1,0,MANUAL,1,1
drivers/net/ethernet/mellanox/mlx5/core/en_dcbnl.c,1,0,0,1,0,0,MANUAL,3,2
drivers/net/ethernet/mellanox/mlx5/core/en_tc.c,1,0,0,1,0,0,MANUAL,1,0
drivers/net/ethernet/mellanox/mlxsw/spectrum_flower.c,1,0,0,1,0,0,MANUAL,4,2
drivers/net/ethernet/natsemi/jazzsonic.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/natsemi/macsonic.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/natsemi/xtsonic.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/netronome/nfp/bpf/main.h,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/netronome/nfp/bpf/verifier.c,1,0,0,0,1,0,MANUAL,7,1
drivers/net/ethernet/qualcomm/rmnet/rmnet_config.h,1,0,0,1,0,0,MANUAL,1,0
drivers/net/ethernet/sgi/ioc3-eth.c,1,0,0,0,1,0,MANUAL,1,1
drivers/net/ethernet/stmicro/stmmac/Kconfig,1,0,0,1,0,0,MANUAL,8,0
drivers/net/ethernet/stmicro/stmmac/Makefile,1,0,0,1,0,0,MANUAL,1,0
drivers/net/ethernet/stmicro/stmmac/dwmac-rk.c,1,0,0,1,0,0,MANUAL,1,3
drivers/net/ethernet/stmicro/stmmac/dwmac4_dma.c,1,0,0,1,0,0,MANUAL,1,0
drivers/net/ethernet/sun/sunbmac.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/ethernet/sun/sunhme.c,1,0,0,0,1,0,MANUAL,1,1
drivers/net/ethernet/sun/sunqe.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/phy/dp83867.c,1,0,0,1,0,0,MANUAL,6,0
drivers/net/wan/lapbether.c,1,0,0,0,1,0,MANUAL,3,3
drivers/net/wireless/Kconfig,1,0,0,1,0,0,MANUAL,7,0
drivers/net/wireless/ath/wil6210/cfg80211.c,1,0,0,0,1,0,MANUAL,1,1
drivers/net/wireless/broadcom/brcm80211/brcmfmac/chip.c,1,0,0,1,0,0,MANUAL,15,0
drivers/net/wireless/broadcom/brcm80211/brcmfmac/fweh.c,1,0,0,1,0,0,MANUAL,5,0
drivers/net/wireless/broadcom/brcm80211/brcmsmac/phy/phy_n.c,1,0,0,1,0,0,MANUAL,3,0
drivers/net/wireless/intel/iwlwifi/mvm/rx.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/wireless/intel/iwlwifi/mvm/scan.c,1,0,0,1,0,0,MANUAL,1,1
drivers/net/wireless/intel/iwlwifi/mvm/utils.c,1,0,0,0,1,0,MANUAL,1,1
drivers/net/wireless/intersil/p54/txrx.c,1,0,0,1,0,0,MANUAL,9,4
drivers/net/wireless/marvell/mwl8k.c,1,0,0,1,0,0,MANUAL,4,0
drivers/net/wireless/realtek/rtlwifi/rtl8192se/sw.c,1,0,0,1,0,0,MANUAL,4,3
drivers/net/wireless/realtek/rtlwifi/usb.c,1,0,0,1,0,0,MANUAL,1,1
drivers/nfc/nxp-nci/i2c.c,1,0,0,0,1,0,MANUAL,1,1
drivers/nvdimm/blk.c,1,0,0,1,0,0,MANUAL,1,1
drivers/nvdimm/btt.c,1,0,0,1,0,0,MANUAL,1,1
drivers/nvdimm/core.c,1,0,0,1,0,0,MANUAL,1,9
drivers/nvdimm/dimm_devs.c,1,0,0,1,0,0,MANUAL,1,9
drivers/nvme/target/fc.c,1,0,0,0,1,0,MANUAL,0,14
drivers/nvmem/meson-efuse.c,1,0,0,1,0,0,MANUAL,1,9
drivers/of/device.c,1,0,0,1,0,0,MANUAL,4,3
drivers/opp/core.c,1,0,0,1,0,0,MANUAL,77,0
drivers/pci/controller/Makefile,1,0,0,1,0,0,MANUAL,2,1
drivers/pci/controller/dwc/pci-dra7xx.c,1,0,0,1,0,0,MANUAL,13,0
drivers/pci/controller/dwc/pcie-designware.h,1,0,0,1,0,0,MANUAL,1,0
drivers/pci/controller/pcie-rockchip.h,1,0,0,1,0,0,MANUAL,4,0
drivers/pci/msi.c,1,0,0,0,1,0,MANUAL,9,10
drivers/pcmcia/omap_cf.c,1,0,0,1,0,0,MANUAL,7,1
drivers/phy/marvell/phy-mvebu-cp110-comphy.c,1,0,0,1,0,0,MANUAL,2,1
drivers/phy/qualcomm/phy-qcom-qmp.c,1,0,0,1,0,0,MANUAL,2,1
drivers/pinctrl/bcm/Makefile,1,0,0,1,0,0,MANUAL,1,0
drivers/pinctrl/mediatek/Makefile,1,0,0,1,0,0,MANUAL,20,0
drivers/platform/x86/asus-nb-wmi.c,1,0,0,1,0,0,MANUAL,1,0
drivers/power/Kconfig,1,0,0,1,0,0,MANUAL,216,0
drivers/power/Makefile,1,0,0,1,0,0,MANUAL,3,0
drivers/power/reset/Kconfig,1,0,0,0,1,0,MANUAL,11,0
drivers/power/supply/bq24190_charger.c,1,0,0,1,0,0,MANUAL,3,1
drivers/pps/clients/pps-gpio.c,1,0,0,1,0,0,MANUAL,2,2
drivers/pwm/pwm-clps711x.c,1,0,0,0,1,0,MANUAL,3,1
drivers/pwm/pwm-sun4i.c,1,0,0,0,1,0,MANUAL,1,1
drivers/regulator/fixed.c,1,0,0,1,0,0,MANUAL,3,2
drivers/rpmsg/Kconfig,1,0,0,0,1,0,MANUAL,10,0
drivers/rpmsg/Makefile,1,0,0,0,1,0,MANUAL,1,0
drivers/rtc/Makefile,1,0,0,1,0,0,MANUAL,1,0
drivers/rtc/rtc-core.h,1,0,0,1,0,0,MANUAL,4,0
drivers/s390/block/dasd_genhd.c,1,0,0,1,0,0,MANUAL,1,1
drivers/s390/block/scm_blk.c,1,0,0,1,0,0,MANUAL,1,1
drivers/sbus/char/flash.c,1,0,0,0,1,0,MANUAL,1,1
drivers/sbus/char/uctrl.c,1,0,0,0,1,0,MANUAL,1,1
drivers/scsi/53c700.c,1,0,0,1,0,0,MANUAL,1,1
drivers/scsi/a2091.c,1,0,0,0,1,0,MANUAL,1,1
drivers/scsi/a3000.c,1,0,0,0,1,0,MANUAL,1,1
drivers/scsi/arm/cumana_2.c,1,0,0,1,0,0,MANUAL,1,1
drivers/scsi/arm/eesox.c,1,0,0,1,0,0,MANUAL,1,1
drivers/scsi/arm/powertec.c,1,0,0,1,0,0,MANUAL,1,1
drivers/scsi/be2iscsi/be_mgmt.c,1,0,0,1,0,0,MANUAL,1,0
drivers/scsi/cxgbi/libcxgbi.c,1,0,0,1,0,0,MANUAL,1,1
drivers/scsi/dpt_i2o.c,1,0,0,1,0,0,MANUAL,1,1
drivers/scsi/gvp11.c,1,0,0,0,1,0,MANUAL,1,1
drivers/scsi/iscsi_tcp.c,1,0,0,0,1,0,MANUAL,9,2
drivers/scsi/lasi700.c,1,0,0,0,1,0,MANUAL,1,1
drivers/scsi/lpfc/lpfc_debugfs.h,1,0,0,1,0,0,MANUAL,3,0
drivers/scsi/mac53c94.c,1,0,0,1,0,0,MANUAL,1,1
drivers/scsi/mesh.c,1,0,0,1,0,0,MANUAL,1,1
drivers/scsi/mvme147.c,1,0,0,0,1,0,MANUAL,1,1
drivers/scsi/mvsas/mv_init.c,1,0,0,1,0,0,MANUAL,1,1
drivers/scsi/qla2xxx/qla_init.c,1,0,0,1,0,0,MANUAL,17,2
drivers/scsi/qla2xxx/qla_isr.c,1,0,0,1,0,0,MANUAL,17,2
drivers/scsi/qlogicpti.c,1,0,0,1,0,0,MANUAL,1,1
drivers/scsi/sni_53c710.c,1,0,0,0,1,0,MANUAL,1,1
drivers/scsi/ufs/Makefile,1,0,0,0,1,0,MANUAL,31,0
drivers/scsi/zorro_esp.c,1,0,0,1,0,0,MANUAL,1,1
drivers/soc/Kconfig,1,0,0,1,0,0,MANUAL,36,0
drivers/soc/Makefile,1,0,0,1,0,0,MANUAL,41,0
drivers/soc/fsl/qe/qe.c,1,0,0,0,1,0,MANUAL,1,1
drivers/soc/renesas/rcar-rst.c,1,0,0,1,0,0,MANUAL,6,1
drivers/soc/renesas/rcar-sysc.h,1,0,0,0,1,0,MANUAL,9,2
drivers/soc/rockchip/Makefile,1,0,0,1,0,0,MANUAL,1,0
drivers/soc/tegra/Kconfig,1,0,0,1,0,0,MANUAL,1,0
drivers/spi/spi-meson-spicc.c,1,0,0,0,1,0,MANUAL,0,2
drivers/spmi/Makefile,1,0,0,1,0,0,MANUAL,1,0
drivers/staging/Kconfig,1,0,0,0,1,0,MANUAL,0,2
drivers/staging/Makefile,1,0,0,0,1,0,MANUAL,0,1
drivers/staging/android/Makefile,1,0,0,0,1,0,MANUAL,18,1
drivers/staging/greybus/tools/README.loopback,1,0,0,0,1,0,MANUAL,0,198
drivers/staging/greybus/tools/loopback_test.c,1,0,0,0,1,0,MANUAL,0,999
drivers/staging/iio/adc/ad7280a.c,1,0,0,1,0,0,MANUAL,3,1
drivers/staging/media/imx/imx-media-dev.c,1,0,0,0,1,0,MANUAL,1,1
drivers/staging/media/imx/imx-media-fim.c,1,0,0,1,0,0,MANUAL,1,1
drivers/target/target_core_transport.c,1,0,0,1,0,0,MANUAL,1,0
drivers/tee/Kconfig,1,0,0,0,1,0,MANUAL,3,0
drivers/tee/optee/call.c,1,0,0,1,0,0,MANUAL,2,2
drivers/tee/tee_shm.c,1,0,0,1,0,0,MANUAL,1,0
drivers/tty/serial/dz.c,1,0,0,1,0,0,MANUAL,21,0
drivers/tty/sysrq.c,1,0,0,1,0,0,MANUAL,3,10
drivers/usb/core/config.c,1,0,0,1,0,0,MANUAL,9,0
drivers/usb/core/urb.c,1,0,0,1,0,0,MANUAL,1,1
drivers/usb/host/xhci-dbgcap.c,1,0,0,1,0,0,MANUAL,8,1
drivers/usb/misc/uss720.c,1,0,0,1,0,0,MANUAL,1,1
drivers/usb/mtu3/mtu3_qmu.h,1,0,0,1,0,0,MANUAL,2,1
drivers/usb/musb/Makefile,1,0,0,1,0,0,MANUAL,1,0
drivers/usb/storage/Makefile,1,0,0,1,0,0,MANUAL,1,0
drivers/usb/typec/Makefile,1,0,0,0,1,0,MANUAL,2,0
drivers/usb/typec/bus.h,1,0,0,1,0,0,MANUAL,15,0
drivers/vfio/Kconfig,1,0,0,0,1,0,MANUAL,0,1
drivers/vfio/pci/vfio_pci_rdwr.c,1,0,0,1,0,0,MANUAL,1,0
drivers/vhost/vhost.h,1,0,0,1,0,0,MANUAL,1,0
drivers/video/console/Kconfig,1,0,0,1,0,0,MANUAL,1,1
drivers/video/console/newport_con.c,1,0,0,0,1,0,MANUAL,1,1
drivers/video/fbdev/acornfb.c,1,0,0,0,1,0,MANUAL,1,1
drivers/video/fbdev/atafb.c,1,0,0,0,1,0,MANUAL,1,1
drivers/video/fbdev/aty/atyfb_base.c,1,0,0,1,0,0,MANUAL,6,2
drivers/video/fbdev/cirrusfb.c,1,0,0,0,1,0,MANUAL,1,1
drivers/video/fbdev/controlfb.c,1,0,0,0,1,0,MANUAL,1,1
drivers/video/fbdev/cyber2000fb.c,1,0,0,0,1,0,MANUAL,1,1
drivers/video/fbdev/hitfb.c,1,0,0,0,1,0,MANUAL,1,1
drivers/video/fbdev/neofb.c,1,0,0,0,1,0,MANUAL,1,1
drivers/video/fbdev/platinumfb.c,1,0,0,0,1,0,MANUAL,1,1
drivers/video/fbdev/pvr2fb.c,1,0,0,1,0,0,MANUAL,1,1
drivers/video/fbdev/q40fb.c,1,0,0,0,1,0,MANUAL,1,1
drivers/video/fbdev/savage/savagefb_driver.c,1,0,0,0,1,0,MANUAL,1,1
drivers/video/fbdev/valkyriefb.c,1,0,0,0,1,0,MANUAL,1,1
drivers/watchdog/da9052_wdt.c,1,0,0,1,0,0,MANUAL,1,0
drivers/xen/balloon.c,1,0,0,0,1,0,MANUAL,1,1
drivers/xen/grant-table.c,1,0,0,0,1,0,MANUAL,1,1
drivers/xen/xen-scsiback.c,1,0,0,1,0,0,MANUAL,1,0
fs/9p/vfs_super.c,1,0,0,0,1,0,MANUAL,1,1
fs/afs/Makefile,1,0,0,1,0,0,MANUAL,2,1
fs/afs/proc.c,1,0,0,0,1,0,MANUAL,1,1
fs/afs/xattr.c,1,0,0,0,1,0,MANUAL,1,1
fs/binfmt_elf.c,1,0,0,0,1,0,MANUAL,5,1
fs/btrfs/relocation.c,1,0,0,1,0,0,MANUAL,12,2
fs/crypto/Kconfig,1,0,0,0,1,0,MANUAL,24,9
fs/crypto/bio.c,1,0,0,0,1,0,MANUAL,136,96
fs/ext4/ext4_jbd2.h,1,0,0,0,1,0,MANUAL,1,1
fs/f2fs/Makefile,1,0,0,1,0,0,MANUAL,2,0
fs/fat/namei_msdos.c,1,0,0,1,0,0,MANUAL,6,1
fs/fat/namei_vfat.c,1,0,0,1,0,0,MANUAL,6,1
fs/file_table.c,1,0,0,0,1,0,MANUAL,2,2
fs/fuse/Makefile,1,0,0,1,0,0,MANUAL,4,1
fs/gfs2/incore.h,1,0,0,1,0,0,MANUAL,4,4
fs/hfsplus/hfsplus_fs.h,1,0,0,1,0,0,MANUAL,42,0
fs/jbd2/commit.c,1,0,0,1,0,0,MANUAL,2,2
fs/kernfs/kernfs-internal.h,1,0,0,1,0,0,MANUAL,7,3
fs/nfsd/lockd.c,1,0,0,1,0,0,MANUAL,15,0
fs/nfsd/nfs3xdr.c,1,0,0,1,0,0,MANUAL,1,1
fs/nfsd/nfsfh.h,1,0,0,1,0,0,MANUAL,2,5
fs/nfsd/state.h,1,0,0,1,0,0,MANUAL,12,5
fs/nfsd/vfs.c,1,0,0,0,1,0,MANUAL,4,0
fs/notify/fanotify/Kconfig,1,0,0,0,1,0,MANUAL,0,1
fs/notify/fanotify/fanotify_user.c,1,0,0,0,1,0,MANUAL,1,1
fs/notify/inotify/Kconfig,1,0,0,0,1,0,MANUAL,0,1
fs/ntfs/malloc.h,1,0,0,1,0,0,MANUAL,1,1
fs/ocfs2/journal.h,1,0,0,1,0,0,MANUAL,1,0
fs/overlayfs/ovl_entry.h,1,0,0,1,0,0,MANUAL,1,0
fs/pnode.h,1,0,0,1,0,0,MANUAL,1,0
fs/proc/nommu.c,1,0,0,0,1,0,MANUAL,1,1
fs/proc/proc_net.c,1,0,0,1,0,0,MANUAL,19,0
fs/sysfs/file.c,1,0,0,1,0,0,MANUAL,2,0
fs/ubifs/sb.c,1,0,0,0,1,0,MANUAL,1,1
fs/utimes.c,1,0,0,0,1,0,MANUAL,1,1
fs/xfs/kmem.c,1,0,0,0,1,0,MANUAL,1,1
include/acpi/actypes.h,1,0,0,0,1,0,MANUAL,1,1
include/crypto/aes.h,1,0,0,0,1,0,MANUAL,4,4
include/crypto/internal/blake2s.h,1,0,0,0,1,0,MANUAL,113,3
include/drm/drm_fourcc.h,1,0,0,1,0,0,MANUAL,22,0
include/dt-bindings/memory/mt2701-larb-port.h,1,0,0,0,1,0,MANUAL,1,9
include/dt-bindings/memory/mt8173-larb-port.h,1,0,0,0,1,0,MANUAL,1,9
include/linux/binfmts.h,1,0,0,1,0,0,MANUAL,1,0
include/linux/bitops.h,1,0,0,1,0,0,MANUAL,7,0
include/linux/bits.h,1,0,0,0,1,0,MANUAL,10,1
include/linux/blk-cgroup.h,1,0,0,1,0,0,MANUAL,2,0
include/linux/bpfilter.h,1,0,0,0,1,0,MANUAL,12,3
include/linux/build_bug.h,1,0,0,1,0,0,MANUAL,19,0
include/linux/can/core.h,1,0,0,1,0,0,MANUAL,1,0
include/linux/cdrom.h,1,0,0,1,0,0,MANUAL,1,0
include/linux/compaction.h,1,0,0,1,0,0,MANUAL,1,1
include/linux/compiler-intel.h,1,0,0,0,1,0,MANUAL,0,5
include/linux/const.h,1,0,0,1,0,0,MANUAL,1,4
include/linux/coresight-pmu.h,1,0,0,0,1,0,MANUAL,2,0
include/linux/crash_dump.h,1,0,0,1,0,0,MANUAL,1,1
include/linux/dax.h,1,0,0,0,1,0,MANUAL,1,1
include/linux/device-mapper.h,1,0,0,1,0,0,MANUAL,3,2
include/linux/export.h,1,0,0,1,0,0,MANUAL,1,1
include/linux/fb.h,1,0,0,1,0,0,MANUAL,6,0
include/linux/fsnotify.h,1,0,0,0,1,0,MANUAL,9,0
include/linux/gpio/driver.h,1,0,0,1,0,0,MANUAL,8,0
include/linux/highmem.h,1,0,0,0,1,0,MANUAL,5,0
include/linux/hyperv.h,1,0,0,1,0,0,MANUAL,1,0
include/linux/io-mapping.h,1,0,0,1,0,0,MANUAL,1,1
include/linux/kasan-checks.h,1,0,0,0,1,0,MANUAL,1,1
include/linux/kcov.h,1,0,0,1,0,0,MANUAL,23,0
include/linux/key.h,1,0,0,1,0,0,MANUAL,3,0
include/linux/latencytop.h,1,0,0,1,0,0,MANUAL,2,2
include/linux/lz4.h,1,0,0,0,1,0,MANUAL,10,642
include/linux/memremap.h,1,0,0,0,1,0,MANUAL,1,1
include/linux/msi.h,1,0,0,0,1,0,MANUAL,1,1
include/linux/namei.h,1,0,0,0,1,0,MANUAL,3,0
include/linux/netpoll.h,1,0,0,1,0,0,MANUAL,1,9
include/linux/nfs_fs_sb.h,1,0,0,1,0,0,MANUAL,10,0
include/linux/nodemask.h,1,0,0,0,1,0,MANUAL,1,0
include/linux/of_irq.h,1,0,0,1,0,0,MANUAL,1,0
include/linux/page_ext.h,1,0,0,1,0,0,MANUAL,1,1
include/linux/phy_led_triggers.h,1,0,0,1,0,0,MANUAL,1,1
include/linux/platform_data/spi-mt65xx.h,1,0,0,1,0,0,MANUAL,7,0
include/linux/raid/pq.h,1,0,0,0,1,0,MANUAL,0,1
include/linux/regmap.h,1,0,0,1,0,0,MANUAL,1,0
include/linux/sched/loadavg.h,1,0,0,1,0,0,MANUAL,20,4
include/linux/set_memory.h,1,0,0,1,0,0,MANUAL,11,0
include/linux/shmem_fs.h,1,0,0,1,0,0,MANUAL,8,11
include/linux/slab_def.h,1,0,0,1,0,0,MANUAL,13,0
include/linux/soc/mediatek/infracfg.h,1,0,0,1,0,0,MANUAL,28,0
include/linux/spinlock_types.h,1,0,0,0,1,0,MANUAL,3,0
include/linux/stat.h,1,0,0,1,0,0,MANUAL,2,1
include/linux/swapops.h,1,0,0,0,1,0,MANUAL,6,0
include/linux/tracepoint-defs.h,1,0,0,1,0,0,MANUAL,1,0
include/linux/usb/typec_mux.h,1,0,0,0,1,0,MANUAL,30,35
include/linux/virtio_net.h,1,0,0,0,1,0,MANUAL,3,11
include/linux/virtio_vsock.h,1,0,0,1,0,0,MANUAL,2,1
include/linux/writeback.h,1,0,0,1,0,0,MANUAL,11,17
include/linux/ww_mutex.h,1,0,0,1,0,0,MANUAL,1,1
include/media/v4l2-common.h,1,0,0,1,0,0,MANUAL,25,0
include/net/act_api.h,1,0,0,1,0,0,MANUAL,1,0
include/net/bluetooth/bluetooth.h,1,0,0,1,0,0,MANUAL,2,0
include/net/checksum.h,1,0,0,1,0,0,MANUAL,1,1
include/net/compat.h,1,0,0,0,1,0,MANUAL,0,1
include/net/inet_common.h,1,0,0,1,0,0,MANUAL,7,1
include/net/ip6_fib.h,1,0,0,1,0,0,MANUAL,7,0
include/net/neighbour.h,1,0,0,0,1,0,MANUAL,3,2
include/net/netfilter/nf_conntrack_timeout.h,1,0,0,1,0,0,MANUAL,1,0
include/net/netfilter/nf_queue.h,1,0,0,1,0,0,MANUAL,1,0
include/net/netns/ipv6.h,1,0,0,1,0,0,MANUAL,2,2
include/net/netns/netfilter.h,1,0,0,1,0,0,MANUAL,0,2
include/net/page_pool.h,1,0,0,1,0,0,MANUAL,19,0
include/net/seg6.h,1,0,0,1,0,0,MANUAL,1,1
include/net/sock_reuseport.h,1,0,0,0,1,0,MANUAL,0,2
include/net/strparser.h,1,0,0,1,0,0,MANUAL,15,1
include/net/tc_act/tc_pedit.h,1,0,0,0,1,0,MANUAL,0,1
include/trace/events/fib.h,1,0,0,0,1,0,MANUAL,5,2
include/trace/events/kmem.h,1,0,0,1,0,0,MANUAL,123,0
include/trace/events/writeback.h,1,0,0,1,0,0,MANUAL,1,1
include/uapi/asm-generic/socket.h,1,0,0,1,0,0,MANUAL,2,0
include/uapi/asm-generic/unistd.h,1,0,0,0,1,0,MANUAL,9,1
include/uapi/linux/audit.h,1,0,0,1,0,0,MANUAL,1,0
include/uapi/linux/prctl.h,1,0,0,1,0,0,MANUAL,8,0
include/uapi/linux/stat.h,1,0,0,1,0,0,MANUAL,1,1
include/uapi/linux/virtio_ids.h,1,0,0,1,0,0,MANUAL,4,0
include/uapi/linux/vm_sockets.h,1,0,0,1,0,0,MANUAL,4,0
include/xen/arm/page.h,1,0,0,1,0,0,MANUAL,1,1
ipc/namespace.c,1,0,0,0,1,0,MANUAL,1,1
ipc/util.c,1,0,0,1,0,0,MANUAL,1,1
kernel/.gitignore,1,0,0,0,1,0,MANUAL,1,0
kernel/auditsc.c,1,0,0,1,0,0,MANUAL,1,1
kernel/bounds.c,1,0,0,1,0,0,MANUAL,7,0
kernel/bpf/disasm.h,1,0,0,0,1,0,MANUAL,1,9
kernel/capability.c,1,0,0,1,0,0,MANUAL,19,0
kernel/cgroup/freezer.c,1,0,0,0,1,0,MANUAL,248,399
kernel/dma/Makefile,1,0,0,0,1,0,MANUAL,1,1
kernel/dma/coherent.c,1,0,0,0,1,0,MANUAL,9,2
kernel/dma/direct.c,1,0,0,0,1,0,MANUAL,4,0
kernel/gcov/Makefile,1,0,0,1,0,0,MANUAL,3,2
kernel/groups.c,1,0,0,0,1,0,MANUAL,1,1
kernel/hung_task.c,1,0,0,1,0,0,MANUAL,1,1
kernel/kexec_core.c,1,0,0,1,0,0,MANUAL,1,1
kernel/livepatch/patch.c,1,0,0,1,0,0,MANUAL,2,1
kernel/locking/osq_lock.c,1,0,0,0,1,0,MANUAL,10,13
kernel/params.c,1,0,0,0,1,0,MANUAL,5,1
kernel/rcu/Kconfig,1,0,0,1,0,0,MANUAL,9,0
kernel/sched/debug.c,1,0,0,1,0,0,MANUAL,3,0
kernel/sched/stats.h,1,0,0,1,0,0,MANUAL,86,0
kernel/sched/stop_task.c,1,0,0,0,1,0,MANUAL,2,1
kernel/time/ntp.c,1,0,0,0,1,0,MANUAL,1,1
kernel/time/posix-cpu-timers.c,1,0,0,1,0,0,MANUAL,9,0
kernel/trace/trace_probe.h,1,0,0,1,0,0,MANUAL,23,0
lib/crypto/Makefile,1,0,0,1,0,0,MANUAL,28,3
lib/crypto/blake2s.c,1,0,0,0,1,0,MANUAL,39,31
lib/lz4/lz4_compress.c,1,0,0,0,1,0,MANUAL,0,940
lib/lz4/lz4_decompress.c,1,0,0,0,1,0,MANUAL,0,508
lib/lz4/lz4defs.h,1,0,0,0,1,0,MANUAL,0,227
lib/lz4/lz4hc_compress.c,1,0,0,0,1,0,MANUAL,0,769
lib/nlattr.c,1,0,0,0,1,0,MANUAL,2,3
mm/init-mm.c,1,0,0,1,0,0,MANUAL,1,1
mm/kasan/Makefile,1,0,0,0,1,0,MANUAL,17,4
mm/memory-failure.c,1,0,0,1,0,0,MANUAL,3,4
mm/mm_init.c,1,0,0,0,1,0,MANUAL,6,2
mm/page_owner.c,1,0,0,1,0,0,MANUAL,1,0
mm/process_vm_access.c,1,0,0,1,0,0,MANUAL,2,2
mm/sparse-vmemmap.c,1,0,0,1,0,0,MANUAL,1,1
mm/sparse.c,1,0,0,0,1,0,MANUAL,1,1
mm/vmacache.c,1,0,0,0,1,0,MANUAL,1,1
net/9p/trans_virtio.c,1,0,0,0,1,0,MANUAL,1,1
net/batman-adv/bat_v.c,1,0,0,0,1,0,MANUAL,0,2
net/batman-adv/gateway_client.c,1,0,0,1,0,0,MANUAL,5,0
net/bpfilter/Kconfig,1,0,0,1,0,0,MANUAL,1,0
net/bridge/br_device.c,1,0,0,1,0,0,MANUAL,1,1
net/core/net-traces.c,1,0,0,1,0,0,MANUAL,0,2
net/dccp/proto.c,1,0,0,1,0,0,MANUAL,1,1
net/ethernet/eth.c,1,0,0,0,1,0,MANUAL,3,2
net/ipv4/fib_lookup.h,1,0,0,1,0,0,MANUAL,4,2
net/ipv4/ipip.c,1,0,0,0,1,0,MANUAL,9,21
net/ipv4/xfrm4_policy.c,1,0,0,1,0,0,MANUAL,3,2
net/ipv6/addrconf_core.c,1,0,0,1,0,0,MANUAL,1,1
net/ipv6/ipv6_sockglue.c,1,0,0,0,1,0,MANUAL,1,1
net/ipv6/netfilter/ip6t_eui64.c,1,0,0,0,1,0,MANUAL,1,2
net/kcm/kcmsock.c,1,0,0,0,1,0,MANUAL,5,1
net/mac80211/mlme.c,1,0,0,1,0,0,MANUAL,1,1
net/mpls/mpls_iptunnel.c,1,0,0,0,1,0,MANUAL,15,6
net/netfilter/Kconfig,1,0,0,1,0,0,MANUAL,23,0
net/netfilter/nf_conntrack_proto_generic.c,1,0,0,1,0,0,MANUAL,1,0
net/netfilter/nf_synproxy_core.c,1,0,0,1,0,0,MANUAL,2,0
net/netfilter/nft_masq.c,1,0,0,0,1,0,MANUAL,1,1
net/netfilter/nft_redir.c,1,0,0,0,1,0,MANUAL,1,1
net/netlink/genetlink.c,1,0,0,0,1,0,MANUAL,0,35
net/psample/psample.c,1,0,0,0,1,0,MANUAL,1,2
net/rds/ib_rdma.c,1,0,0,1,0,0,MANUAL,1,1
net/sched/cls_bpf.c,1,0,0,1,0,0,MANUAL,2,0
net/sched/sch_cbs.c,1,0,0,0,1,0,MANUAL,1,1
net/sched/sch_codel.c,1,0,0,1,0,0,MANUAL,1,4
net/sched/sch_fifo.c,1,0,0,1,0,0,MANUAL,3,0
net/sctp/diag.c,1,0,0,1,0,0,MANUAL,7,0
net/tipc/msg.c,1,0,0,1,0,0,MANUAL,13,1
net/tipc/net.c,1,0,0,1,0,0,MANUAL,2,0
net/tls/Kconfig,1,0,0,1,0,0,MANUAL,1,0
net/unix/Makefile,1,0,0,1,0,0,MANUAL,1,0
net/vmw_vsock/virtio_transport_common.c,1,0,0,0,1,0,MANUAL,4,0
net/wireless/sme.c,1,0,0,0,1,0,MANUAL,9,2
net/xdp/Makefile,1,0,0,1,0,0,MANUAL,3,1
net/xdp/xdp_umem.h,1,0,0,0,1,0,MANUAL,2,11
